payment_id,transaction_id,payment_method,amount_paid
14242,14242,Gotovina,38.2
14243,14243,Gotovina,27.5
14244,14244,Gotovina,25.2
14245,14245,Kartica,131.95
14246,14246,Kartica,50.27
14247,14247,Gotovina,45.46
14248,14248,Kartica,5.8
14249,14249,Gotovina,60.05
14250,14250,Gotovina,107.72
14251,14251,Gotovina,67.6
14252,14252,Kartica,51.7
14253,14253,Kartica,46.1
14254,14254,Gotovina,75.75
14255,14255,Gotovina,28.5
14256,14256,Kartica,52.99
14257,14257,Gotovina,18.18
14258,14258,Gotovina,98.47
14259,14259,Kartica,69.17
14260,14260,Kartica,5.0
14261,14261,Gotovina,1.2
14262,14262,Kartica,31.0
14263,14263,Kartica,51.27
14264,14264,Gotovina,10.8
14265,14265,Kartica,79.57
14266,14266,Gotovina,30.8
14267,14267,Gotovina,24.8
14268,14268,Gotovina,43.5
14269,14269,Gotovina,92.56
14270,14270,Kartica,58.86
14271,14271,Kartica,70.3
14272,14272,Gotovina,14.7
14273,14273,Gotovina,46.4
14274,14274,Gotovina,4.4
14275,14275,Gotovina,9.0
14276,14276,Gotovina,71.4
14277,14277,Kartica,4.4
14278,14278,Gotovina,7.3
14279,14279,Gotovina,19.5
14280,14280,Kartica,3.1
14281,14281,Gotovina,49.4
14282,14282,Gotovina,33.8
14283,14283,Gotovina,10.5
14284,14284,Gotovina,9.3
14285,14285,Kartica,10.9
14286,14286,Gotovina,46.95
14287,14287,Kartica,7.0
14288,14288,Gotovina,42.78
14289,14289,Kartica,118.95
14290,14290,Kartica,27.4
14291,14291,Kartica,59.8
14292,14292,Gotovina,38.2
14293,14293,Kartica,124.4
14294,14294,Gotovina,42.3
14295,14295,Gotovina,81.68
14296,14296,Gotovina,8.7
14297,14297,Kartica,56.65
14298,14298,Kartica,18.5
14299,14299,Gotovina,53.96
14300,14300,Gotovina,67.84
14301,14301,Gotovina,19.6
14302,14302,Kartica,14.0
14303,14303,Kartica,14.7
14304,14304,Kartica,4.5
14305,14305,Gotovina,37.0
14306,14306,Gotovina,72.65
14307,14307,Kartica,11.7
14308,14308,Gotovina,162.97
14309,14309,Kartica,77.05
14310,14310,Gotovina,31.0
14311,14311,Kartica,32.3
14312,14312,Kartica,10.0
14313,14313,Kartica,24.0
14314,14314,Gotovina,47.56
14315,14315,Kartica,103.45
14316,14316,Kartica,56.4
14317,14317,Gotovina,40.8
14318,14318,Kartica,53.5
14319,14319,Kartica,45.5
14320,14320,Kartica,3.6
14321,14321,Gotovina,48.7
14322,14322,Kartica,35.8
14323,14323,Gotovina,27.9
14324,14324,Gotovina,64.39
14325,14325,Gotovina,7.0
14326,14326,Kartica,114.91
14327,14327,Gotovina,20.0
14328,14328,Kartica,98.86
14329,14329,Gotovina,12.5
14330,14330,Kartica,54.65
14331,14331,Kartica,43.6
14332,14332,Gotovina,38.3
14333,14333,Kartica,33.1
14334,14334,Kartica,32.1
14335,14335,Kartica,64.9
14336,14336,Kartica,50.9
14337,14337,Kartica,34.1
14338,14338,Gotovina,3.6
14339,14339,Kartica,5.4
14340,14340,Gotovina,128.75
14341,14341,Gotovina,28.9
14342,14342,Gotovina,48.6
14343,14343,Kartica,46.36
14344,14344,Kartica,17.0
14345,14345,Gotovina,36.0
14346,14346,Kartica,49.58
14347,14347,Kartica,10.0
14348,14348,Gotovina,29.97
14349,14349,Kartica,44.3
14350,14350,Gotovina,81.62
14351,14351,Kartica,67.35
14352,14352,Gotovina,61.69
14353,14353,Gotovina,43.5
14354,14354,Kartica,94.44
14355,14355,Kartica,7.9
14356,14356,Kartica,23.6
14357,14357,Gotovina,47.46
14358,14358,Gotovina,69.26
14359,14359,Gotovina,84.2
14360,14360,Gotovina,42.08
14361,14361,Gotovina,7.0
14362,14362,Gotovina,46.88
14363,14363,Gotovina,135.95
14364,14364,Kartica,62.4
14365,14365,Gotovina,7.6
14366,14366,Gotovina,93.25
14367,14367,Kartica,81.99
14368,14368,Kartica,42.5
14369,14369,Kartica,3.0
14370,14370,Gotovina,37.3
14371,14371,Gotovina,152.05
14372,14372,Gotovina,18.3
14373,14373,Gotovina,40.9
14374,14374,Gotovina,46.2
14375,14375,Kartica,13.5
14376,14376,Gotovina,18.2
14377,14377,Gotovina,40.1
14378,14378,Kartica,61.47
14379,14379,Kartica,14.1
14380,14380,Gotovina,35.5
14381,14381,Kartica,13.5
14382,14382,Kartica,15.89
14383,14383,Kartica,17.8
14384,14384,Gotovina,21.0
14385,14385,Gotovina,174.5
14386,14386,Gotovina,75.37
14387,14387,Gotovina,60.8
14388,14388,Gotovina,26.5
14389,14389,Gotovina,17.4
14390,14390,Kartica,29.8
14391,14391,Gotovina,90.35
14392,14392,Kartica,9.78
14393,14393,Gotovina,95.26
14394,14394,Kartica,23.1
14395,14395,Kartica,19.3
14396,14396,Gotovina,17.1
14397,14397,Kartica,29.0
14398,14398,Kartica,6.0
14399,14399,Gotovina,42.1
14400,14400,Kartica,66.5
14401,14401,Gotovina,25.68
14402,14402,Gotovina,86.55
14403,14403,Kartica,32.6
14404,14404,Gotovina,94.5
14405,14405,Kartica,2.5
14406,14406,Kartica,4.5
14407,14407,Gotovina,165.77
14408,14408,Kartica,33.3
14409,14409,Kartica,91.93
14410,14410,Gotovina,56.45
14411,14411,Kartica,26.1
14412,14412,Kartica,69.0
14413,14413,Gotovina,55.0
14414,14414,Kartica,96.5
14415,14415,Kartica,21.0
14416,14416,Gotovina,69.46
14417,14417,Gotovina,92.8
14418,14418,Kartica,12.79
14419,14419,Gotovina,76.45
14420,14420,Kartica,71.74
14421,14421,Kartica,62.97
14422,14422,Gotovina,27.2
14423,14423,Gotovina,55.97
14424,14424,Gotovina,26.4
14425,14425,Kartica,19.6
14426,14426,Gotovina,89.87
14427,14427,Gotovina,76.06
14428,14428,Gotovina,149.58
14429,14429,Kartica,13.2
14430,14430,Kartica,9.0
14431,14431,Gotovina,29.4
14432,14432,Kartica,9.7
14433,14433,Gotovina,89.09
14434,14434,Gotovina,43.7
14435,14435,Gotovina,139.47
14436,14436,Kartica,35.2
14437,14437,Kartica,254.47
14438,14438,Kartica,21.9
14439,14439,Kartica,45.5
14440,14440,Gotovina,19.7
14441,14441,Kartica,53.47
14442,14442,Gotovina,40.5
14443,14443,Kartica,32.0
14444,14444,Kartica,26.5
14445,14445,Kartica,19.1
14446,14446,Kartica,35.87
14447,14447,Gotovina,18.76
14448,14448,Gotovina,2.0
14449,14449,Kartica,47.75
14450,14450,Kartica,28.09
14451,14451,Kartica,34.0
14452,14452,Kartica,37.9
14453,14453,Gotovina,16.0
14454,14454,Gotovina,23.5
14455,14455,Kartica,76.45
14456,14456,Gotovina,29.8
14457,14457,Gotovina,4.9
14458,14458,Kartica,17.0
14459,14459,Gotovina,42.19
14460,14460,Gotovina,12.5
14461,14461,Kartica,19.5
14462,14462,Gotovina,86.92
14463,14463,Kartica,54.4
14464,14464,Kartica,43.9
14465,14465,Gotovina,17.7
14466,14466,Kartica,55.2
14467,14467,Kartica,64.5
14468,14468,Gotovina,104.46
14469,14469,Kartica,20.4
14470,14470,Kartica,31.4
14471,14471,Gotovina,50.6
14472,14472,Gotovina,264.93
14473,14473,Kartica,44.9
14474,14474,Kartica,10.8
14475,14475,Gotovina,154.75
14476,14476,Kartica,18.8
14477,14477,Gotovina,19.0
14478,14478,Kartica,39.6
14479,14479,Gotovina,13.5
14480,14480,Gotovina,61.99
14481,14481,Kartica,58.96
14482,14482,Gotovina,21.3
14483,14483,Gotovina,13.0
14484,14484,Kartica,57.9
14485,14485,Kartica,92.94
14486,14486,Kartica,7.5
14487,14487,Gotovina,26.0
14488,14488,Kartica,16.5
14489,14489,Gotovina,24.0
14490,14490,Gotovina,60.18
14491,14491,Gotovina,25.98
14492,14492,Gotovina,29.7
14493,14493,Kartica,39.79
14494,14494,Gotovina,51.1
14495,14495,Gotovina,97.2
14496,14496,Gotovina,24.8
14497,14497,Gotovina,27.6
14498,14498,Kartica,36.4
14499,14499,Kartica,1.8
14500,14500,Gotovina,112.97
14501,14501,Kartica,11.8
14502,14502,Gotovina,52.7
14503,14503,Kartica,20.98
14504,14504,Gotovina,52.45
14505,14505,Gotovina,9.99
14506,14506,Kartica,50.49
14507,14507,Kartica,34.2
14508,14508,Kartica,42.2
14509,14509,Kartica,1.6
14510,14510,Kartica,13.3
14511,14511,Kartica,104.15
14512,14512,Kartica,54.7
14513,14513,Gotovina,47.99
14514,14514,Gotovina,4.5
14515,14515,Gotovina,5.6
14516,14516,Kartica,1.8
14517,14517,Gotovina,12.5
14518,14518,Gotovina,114.95
14519,14519,Kartica,16.3
14520,14520,Gotovina,47.9
14521,14521,Kartica,116.35
14522,14522,Gotovina,43.1
14523,14523,Gotovina,100.98
14524,14524,Gotovina,4.9
14525,14525,Kartica,135.08
14526,14526,Kartica,3.5
14527,14527,Gotovina,54.76
14528,14528,Kartica,78.1
14529,14529,Kartica,25.4
14530,14530,Gotovina,27.8
14531,14531,Gotovina,4.5
14532,14532,Gotovina,66.07
14533,14533,Kartica,418.05
14534,14534,Gotovina,85.36
14535,14535,Kartica,41.17
14536,14536,Kartica,38.87
14537,14537,Gotovina,18.2
14538,14538,Kartica,4.8
14539,14539,Gotovina,25.3
14540,14540,Kartica,79.96
14541,14541,Kartica,26.48
14542,14542,Gotovina,114.05
14543,14543,Kartica,14.3
14544,14544,Kartica,18.8
14545,14545,Gotovina,1.5
14546,14546,Kartica,9.8
14547,14547,Gotovina,11.4
14548,14548,Kartica,137.96
14549,14549,Gotovina,46.18
14550,14550,Kartica,39.96
14551,14551,Kartica,39.98
14552,14552,Gotovina,14.9
14553,14553,Gotovina,54.7
14554,14554,Kartica,37.97
14555,14555,Gotovina,10.4
14556,14556,Kartica,14.6
14557,14557,Kartica,19.6
14558,14558,Kartica,76.0
14559,14559,Gotovina,5.0
14560,14560,Gotovina,34.8
14561,14561,Kartica,57.5
14562,14562,Gotovina,34.4
14563,14563,Gotovina,20.1
14564,14564,Kartica,32.6
14565,14565,Gotovina,205.4
14566,14566,Gotovina,10.1
14567,14567,Gotovina,24.1
14568,14568,Gotovina,14.9
14569,14569,Kartica,104.65
14570,14570,Gotovina,3.9
14571,14571,Gotovina,7.99
14572,14572,Kartica,58.55
14573,14573,Gotovina,42.08
14574,14574,Kartica,23.1
14575,14575,Kartica,34.1
14576,14576,Gotovina,46.75
14577,14577,Gotovina,41.1
14578,14578,Gotovina,14.6
14579,14579,Kartica,77.47
14580,14580,Kartica,25.5
14581,14581,Gotovina,42.2
14582,14582,Gotovina,20.1
14583,14583,Gotovina,5.0
14584,14584,Kartica,17.7
14585,14585,Kartica,55.8
14586,14586,Gotovina,18.7
14587,14587,Gotovina,56.1
14588,14588,Kartica,20.5
14589,14589,Kartica,17.5
14590,14590,Kartica,23.09
14591,14591,Gotovina,3.5
14592,14592,Kartica,5.0
14593,14593,Kartica,11.5
14594,14594,Kartica,69.08
14595,14595,Gotovina,57.67
14596,14596,Kartica,85.25
14597,14597,Gotovina,56.6
14598,14598,Kartica,157.4
14599,14599,Kartica,86.05
14600,14600,Kartica,8.1
14601,14601,Gotovina,29.4
14602,14602,Kartica,26.5
14603,14603,Kartica,8.4
14604,14604,Kartica,61.78
14605,14605,Gotovina,38.3
14606,14606,Gotovina,7.8
14607,14607,Kartica,26.0
14608,14608,Gotovina,34.08
14609,14609,Kartica,6.4
14610,14610,Gotovina,45.8
14611,14611,Gotovina,37.9
14612,14612,Kartica,145.17
14613,14613,Gotovina,54.94
14614,14614,Gotovina,5.4
14615,14615,Kartica,42.3
14616,14616,Gotovina,34.79
14617,14617,Kartica,5.6
14618,14618,Kartica,109.75
14619,14619,Gotovina,32.6
14620,14620,Gotovina,11.0
14621,14621,Kartica,64.57
14622,14622,Kartica,7.5
14623,14623,Kartica,84.27
14624,14624,Gotovina,15.6
14625,14625,Gotovina,42.18
14626,14626,Kartica,15.1
14627,14627,Kartica,161.25
14628,14628,Kartica,9.8
14629,14629,Kartica,17.97
14630,14630,Gotovina,28.7
14631,14631,Gotovina,76.3
14632,14632,Gotovina,61.05
14633,14633,Kartica,1.8
14634,14634,Kartica,22.39
14635,14635,Kartica,78.48
14636,14636,Gotovina,5.0
14637,14637,Gotovina,17.5
14638,14638,Kartica,176.43
14639,14639,Kartica,15.5
14640,14640,Kartica,1.2
14641,14641,Kartica,51.7
14642,14642,Gotovina,33.7
14643,14643,Kartica,109.5
14644,14644,Kartica,40.79
14645,14645,Kartica,3.5
14646,14646,Gotovina,6.0
14647,14647,Kartica,2.8
14648,14648,Kartica,10.1
14649,14649,Gotovina,24.0
14650,14650,Gotovina,82.96
14651,14651,Gotovina,18.39
14652,14652,Kartica,82.97
14653,14653,Gotovina,39.9
14654,14654,Gotovina,89.45
14655,14655,Kartica,27.5
14656,14656,Kartica,69.73
14657,14657,Kartica,24.0
14658,14658,Kartica,13.0
14659,14659,Kartica,65.65
14660,14660,Kartica,12.5
14661,14661,Gotovina,25.2
14662,14662,Gotovina,92.46
14663,14663,Gotovina,86.59
14664,14664,Gotovina,10.0
14665,14665,Gotovina,41.1
14666,14666,Gotovina,85.3
14667,14667,Kartica,19.7
14668,14668,Kartica,19.9
14669,14669,Kartica,100.0
14670,14670,Gotovina,75.4
14671,14671,Gotovina,67.9
14672,14672,Kartica,14.0
14673,14673,Kartica,1.5
14674,14674,Kartica,33.2
14675,14675,Gotovina,43.5
14676,14676,Gotovina,19.5
14677,14677,Gotovina,102.96
14678,14678,Kartica,25.3
14679,14679,Gotovina,100.25
14680,14680,Gotovina,30.3
14681,14681,Gotovina,52.5
14682,14682,Gotovina,75.65
14683,14683,Kartica,85.4
14684,14684,Kartica,119.97
14685,14685,Kartica,9.9
14686,14686,Kartica,45.9
14687,14687,Gotovina,36.19
14688,14688,Kartica,28.8
14689,14689,Kartica,27.49
14690,14690,Gotovina,46.17
14691,14691,Gotovina,39.4
14692,14692,Kartica,8.8
14693,14693,Gotovina,1.1
14694,14694,Kartica,11.8
14695,14695,Gotovina,18.3
14696,14696,Kartica,53.7
14697,14697,Gotovina,51.8
14698,14698,Kartica,61.48
14699,14699,Kartica,59.46
14700,14700,Kartica,40.6
14701,14701,Kartica,25.0
14702,14702,Kartica,70.0
14703,14703,Kartica,42.69
14704,14704,Kartica,47.2
14705,14705,Gotovina,40.3
14706,14706,Kartica,53.96
14707,14707,Gotovina,183.56
14708,14708,Kartica,52.77
14709,14709,Gotovina,29.97
14710,14710,Gotovina,8.8
14711,14711,Kartica,90.47
14712,14712,Kartica,140.31
14713,14713,Kartica,88.75
14714,14714,Kartica,3.0
14715,14715,Kartica,186.26
14716,14716,Kartica,20.98
14717,14717,Kartica,21.0
14718,14718,Kartica,21.6
14719,14719,Kartica,262.41
14720,14720,Kartica,1.6
14721,14721,Gotovina,17.79
14722,14722,Kartica,5.6
14723,14723,Kartica,22.7
14724,14724,Gotovina,30.0
14725,14725,Kartica,5.6
14726,14726,Gotovina,37.46
14727,14727,Kartica,120.46
14728,14728,Gotovina,111.07
14729,14729,Gotovina,38.0
14730,14730,Gotovina,174.94
14731,14731,Gotovina,289.54
14732,14732,Gotovina,30.1
14733,14733,Kartica,59.17
14734,14734,Gotovina,10.5
14735,14735,Gotovina,22.0
14736,14736,Kartica,47.96
14737,14737,Kartica,19.5
14738,14738,Kartica,109.0
14739,14739,Kartica,56.2
14740,14740,Kartica,89.96
14741,14741,Kartica,39.5
14742,14742,Kartica,8.4
14743,14743,Gotovina,137.85
14744,14744,Gotovina,48.97
14745,14745,Gotovina,45.6
14746,14746,Gotovina,69.1
14747,14747,Kartica,37.0
14748,14748,Kartica,59.47
14749,14749,Kartica,20.0
14750,14750,Kartica,2.1
14751,14751,Kartica,53.4
14752,14752,Kartica,7.2
14753,14753,Kartica,278.95
14754,14754,Kartica,17.5
14755,14755,Gotovina,23.3
14756,14756,Gotovina,25.1
14757,14757,Kartica,61.28
14758,14758,Kartica,20.8
14759,14759,Kartica,39.19
14760,14760,Gotovina,3.4
14761,14761,Kartica,31.6
14762,14762,Kartica,17.4
14763,14763,Gotovina,51.5
14764,14764,Kartica,12.8
14765,14765,Gotovina,10.7
14766,14766,Gotovina,118.97
14767,14767,Kartica,26.8
14768,14768,Kartica,10.4
14769,14769,Gotovina,14.2
14770,14770,Gotovina,28.2
14771,14771,Kartica,35.48
14772,14772,Gotovina,74.06
14773,14773,Kartica,53.39
14774,14774,Kartica,31.0
14775,14775,Gotovina,17.5
14776,14776,Kartica,60.19
14777,14777,Gotovina,41.97
14778,14778,Kartica,73.95
14779,14779,Gotovina,6.4
14780,14780,Gotovina,37.47
14781,14781,Gotovina,40.9
14782,14782,Gotovina,12.8
14783,14783,Gotovina,149.97
14784,14784,Gotovina,2.0
14785,14785,Kartica,44.8
14786,14786,Gotovina,117.66
14787,14787,Kartica,46.5
14788,14788,Kartica,37.5
14789,14789,Gotovina,40.6
14790,14790,Kartica,16.1
14791,14791,Gotovina,10.4
14792,14792,Gotovina,4.5
14793,14793,Kartica,120.96
14794,14794,Gotovina,168.42
14795,14795,Gotovina,20.9
14796,14796,Kartica,11.9
14797,14797,Gotovina,37.0
14798,14798,Gotovina,54.27
14799,14799,Kartica,13.8
14800,14800,Kartica,16.5
14801,14801,Gotovina,58.84
14802,14802,Kartica,21.2
14803,14803,Kartica,50.4
14804,14804,Kartica,35.68
14805,14805,Gotovina,36.1
14806,14806,Gotovina,33.7
14807,14807,Kartica,1.0
14808,14808,Kartica,56.8
14809,14809,Kartica,4.9
14810,14810,Gotovina,104.44
14811,14811,Kartica,39.6
14812,14812,Kartica,35.9
14813,14813,Kartica,70.6
14814,14814,Kartica,78.53
14815,14815,Kartica,21.1
14816,14816,Gotovina,54.2
14817,14817,Kartica,12.0
14818,14818,Kartica,28.8
14819,14819,Kartica,6.1
14820,14820,Gotovina,70.77
14821,14821,Kartica,23.7
14822,14822,Gotovina,104.0
14823,14823,Kartica,45.4
14824,14824,Gotovina,18.0
14825,14825,Gotovina,58.97
14826,14826,Gotovina,93.57
14827,14827,Gotovina,61.5
14828,14828,Kartica,199.96
14829,14829,Kartica,65.38
14830,14830,Kartica,59.3
14831,14831,Gotovina,8.0
14832,14832,Kartica,22.5
14833,14833,Kartica,50.39
14834,14834,Gotovina,179.35
14835,14835,Gotovina,11.98
14836,14836,Gotovina,10.4
14837,14837,Kartica,2.2
14838,14838,Gotovina,67.09
14839,14839,Gotovina,5.9
14840,14840,Gotovina,48.3
14841,14841,Kartica,37.7
14842,14842,Gotovina,18.8
14843,14843,Gotovina,44.9
14844,14844,Kartica,34.88
14845,14845,Kartica,46.0
14846,14846,Gotovina,12.5
14847,14847,Kartica,9.0
14848,14848,Gotovina,35.2
14849,14849,Gotovina,164.96
14850,14850,Kartica,21.5
14851,14851,Kartica,40.89
14852,14852,Kartica,52.3
14853,14853,Gotovina,33.5
14854,14854,Kartica,45.28
14855,14855,Gotovina,44.7
14856,14856,Gotovina,19.6
14857,14857,Gotovina,52.7
14858,14858,Gotovina,103.2
14859,14859,Kartica,15.4
14860,14860,Kartica,21.2
14861,14861,Gotovina,95.16
14862,14862,Gotovina,17.5
14863,14863,Kartica,57.47
14864,14864,Gotovina,113.45
14865,14865,Gotovina,5.5
14866,14866,Gotovina,40.6
14867,14867,Kartica,55.67
14868,14868,Gotovina,66.97
14869,14869,Gotovina,38.9
14870,14870,Gotovina,33.1
14871,14871,Gotovina,39.99
14872,14872,Kartica,11.0
14873,14873,Kartica,7.0
14874,14874,Gotovina,43.19
14875,14875,Kartica,39.88
14876,14876,Gotovina,49.94
14877,14877,Gotovina,10.5
14878,14878,Gotovina,72.9
14879,14879,Kartica,17.2
14880,14880,Gotovina,12.2
14881,14881,Gotovina,20.99
14882,14882,Gotovina,6.0
14883,14883,Kartica,17.8
14884,14884,Gotovina,25.9
14885,14885,Gotovina,1.2
14886,14886,Gotovina,18.0
14887,14887,Gotovina,5.0
14888,14888,Gotovina,7.9
14889,14889,Kartica,37.0
14890,14890,Gotovina,15.4
14891,14891,Gotovina,71.3
14892,14892,Kartica,9.59
14893,14893,Kartica,47.69
14894,14894,Gotovina,48.7
14895,14895,Kartica,10.1
14896,14896,Gotovina,41.18
14897,14897,Kartica,11.0
14898,14898,Kartica,7.3
14899,14899,Gotovina,11.0
14900,14900,Kartica,22.1
14901,14901,Gotovina,18.1
14902,14902,Gotovina,10.5
14903,14903,Kartica,21.5
14904,14904,Gotovina,182.96
14905,14905,Gotovina,30.1
14906,14906,Kartica,1.1
14907,14907,Gotovina,37.86
14908,14908,Kartica,15.6
14909,14909,Gotovina,28.2
14910,14910,Gotovina,4.5
14911,14911,Gotovina,48.1
14912,14912,Gotovina,530.45
14913,14913,Kartica,19.5
14914,14914,Gotovina,7.0
14915,14915,Gotovina,37.5
14916,14916,Kartica,30.4
14917,14917,Kartica,34.8
14918,14918,Gotovina,11.2
14919,14919,Gotovina,6.0
14920,14920,Kartica,92.16
14921,14921,Kartica,75.07
14922,14922,Gotovina,72.8
14923,14923,Gotovina,36.96
14924,14924,Gotovina,43.8
14925,14925,Gotovina,160.05
14926,14926,Kartica,39.95
14927,14927,Kartica,5.7
14928,14928,Kartica,241.52
14929,14929,Kartica,58.3
14930,14930,Gotovina,16.0
14931,14931,Gotovina,15.2
14932,14932,Gotovina,9.0
14933,14933,Gotovina,22.0
14934,14934,Gotovina,19.8
14935,14935,Gotovina,41.88
14936,14936,Gotovina,64.0
14937,14937,Kartica,46.1
14938,14938,Gotovina,64.3
14939,14939,Kartica,48.08
14940,14940,Kartica,30.9
14941,14941,Gotovina,113.67
14942,14942,Kartica,9.9
14943,14943,Kartica,36.2
14944,14944,Gotovina,7.0
14945,14945,Kartica,39.3
14946,14946,Kartica,5.0
14947,14947,Kartica,16.3
14948,14948,Kartica,153.71
14949,14949,Kartica,49.4
14950,14950,Gotovina,36.99
14951,14951,Gotovina,31.6
14952,14952,Kartica,63.96
14953,14953,Kartica,21.4
14954,14954,Gotovina,13.4
14955,14955,Gotovina,1.8
14956,14956,Kartica,36.48
14957,14957,Gotovina,19.2
14958,14958,Kartica,53.4
14959,14959,Kartica,41.9
14960,14960,Gotovina,260.23
14961,14961,Kartica,21.5
14962,14962,Kartica,2.5
14963,14963,Gotovina,51.6
14964,14964,Gotovina,41.28
14965,14965,Kartica,125.67
14966,14966,Gotovina,35.2
14967,14967,Gotovina,36.15
14968,14968,Gotovina,246.18
14969,14969,Kartica,83.35
14970,14970,Kartica,103.26
14971,14971,Gotovina,53.46
14972,14972,Kartica,6.0
14973,14973,Kartica,15.5
14974,14974,Gotovina,20.8
14975,14975,Gotovina,106.8
14976,14976,Gotovina,24.3
14977,14977,Kartica,45.18
14978,14978,Kartica,18.99
14979,14979,Kartica,204.35
14980,14980,Kartica,7.9
14981,14981,Kartica,7.3
14982,14982,Kartica,27.8
14983,14983,Gotovina,24.0
14984,14984,Kartica,19.6
14985,14985,Kartica,56.5
14986,14986,Gotovina,48.0
14987,14987,Gotovina,22.5
14988,14988,Kartica,3.3
14989,14989,Kartica,21.2
14990,14990,Kartica,33.0
14991,14991,Gotovina,3.0
14992,14992,Gotovina,16.0
14993,14993,Kartica,37.59
14994,14994,Gotovina,27.0
14995,14995,Gotovina,49.8
14996,14996,Kartica,20.5
14997,14997,Gotovina,27.5
14998,14998,Kartica,8.2
14999,14999,Gotovina,53.35
15000,15000,Gotovina,13.9
15001,15001,Kartica,32.47
15002,15002,Kartica,25.7
15003,15003,Kartica,54.5
15004,15004,Gotovina,21.9
15005,15005,Gotovina,84.03
15006,15006,Gotovina,54.7
15007,15007,Kartica,17.4
15008,15008,Gotovina,64.25
15009,15009,Kartica,174.06
15010,15010,Kartica,32.0
15011,15011,Kartica,11.2
15012,15012,Kartica,9.9
15013,15013,Gotovina,30.9
15014,15014,Gotovina,30.0
15015,15015,Kartica,247.63
15016,15016,Kartica,12.1
15017,15017,Kartica,53.9
15018,15018,Kartica,31.7
15019,15019,Gotovina,79.27
15020,15020,Gotovina,154.02
15021,15021,Gotovina,157.96
15022,15022,Gotovina,47.97
15023,15023,Kartica,73.6
15024,15024,Kartica,112.36
15025,15025,Kartica,50.0
15026,15026,Gotovina,65.89
15027,15027,Kartica,33.79
15028,15028,Gotovina,46.2
15029,15029,Kartica,7.3
15030,15030,Kartica,31.96
15031,15031,Gotovina,17.0
15032,15032,Kartica,67.38
15033,15033,Kartica,20.49
15034,15034,Kartica,46.56
15035,15035,Kartica,6.4
15036,15036,Gotovina,44.45
15037,15037,Gotovina,58.8
15038,15038,Gotovina,17.0
15039,15039,Kartica,27.5
15040,15040,Kartica,27.5
15041,15041,Gotovina,50.9
15042,15042,Gotovina,72.7
15043,15043,Kartica,4.9
15044,15044,Kartica,4.9
15045,15045,Kartica,24.4
15046,15046,Gotovina,18.9
15047,15047,Kartica,58.5
15048,15048,Gotovina,32.9
15049,15049,Kartica,399.45
15050,15050,Kartica,12.99
15051,15051,Kartica,4.9
15052,15052,Kartica,117.27
15053,15053,Gotovina,18.5
15054,15054,Gotovina,52.06
15055,15055,Gotovina,34.1
15056,15056,Gotovina,49.5
15057,15057,Gotovina,11.8
15058,15058,Kartica,7.99
15059,15059,Gotovina,65.7
15060,15060,Gotovina,11.6
15061,15061,Kartica,20.7
15062,15062,Kartica,272.4
15063,15063,Kartica,25.2
15064,15064,Gotovina,26.8
15065,15065,Gotovina,25.7
15066,15066,Gotovina,41.6
15067,15067,Gotovina,52.1
15068,15068,Kartica,19.7
15069,15069,Kartica,32.4
15070,15070,Kartica,28.5
15071,15071,Kartica,66.25
15072,15072,Gotovina,122.35
15073,15073,Gotovina,37.67
15074,15074,Kartica,7.0
15075,15075,Gotovina,38.67
15076,15076,Kartica,9.0
15077,15077,Kartica,12.5
15078,15078,Gotovina,233.65
15079,15079,Gotovina,36.0
15080,15080,Kartica,54.2
15081,15081,Gotovina,124.98
15082,15082,Gotovina,18.7
15083,15083,Gotovina,44.2
15084,15084,Kartica,20.89
15085,15085,Kartica,59.6
